    pos    height    weight     GP         minutes               points               oRebounds             dRebounds              rebounds               assists                steals                  blocks               turnovers                 PF               fgAttempted              fgMade             ftAttempted              ftMade              threeAttempted            threeMade      
    G        75       200       403    12.6699751861042      0.27418723070897     0.0254602428515472    0.0675675675675676    0.0930278104191148     0.0898942420681551     0.0377986682334508     0.00685468076772425    0.0444575009792401     0.126713670191931     0.256756756756757     0.104582843713279    0.0605170387779083     0.0440658049353701      0.0601253427340384      0.0209557383470427
    G        75       202       487    27.0123203285421     0.382060053211707     0.0122386925123527    0.0845305967312809    0.0967692892436336      0.147472443937666     0.0296465222348917     0.00311668567084759    0.0702394526795895    0.0684150513112885     0.297605473204105      0.13264918282022     0.106803496769289     0.0908399847966553      0.0741163055872292      0.0259217027746104
    F        81       253       138    7.48550724637681     0.298160696999032     0.0871248789932236     0.109390125847047     0.196515004840271     0.0251694094869313     0.0232333010648596       0.010648596321394    0.0484027105517909     0.153920619554695     0.265246853823814     0.119070667957406    0.0871248789932236     0.0561471442400774      0.0164569215876089     0.00387221684414327
    G-F      76       190       403    17.4937965260546     0.326666666666667     0.0270921985815603    0.0809929078014184     0.108085106382979     0.0690780141843972     0.0347517730496454     0.00737588652482269    0.0468085106382979     0.100567375886525     0.304397163120567     0.119148936170213    0.0516312056737589      0.039290780141844       0.138581560283688      0.0490780141843972
    G-F      77       215       287    18.5400696864112     0.279646682954332     0.0221762826536365    0.0747979703063334    0.0969742529599699      0.057132118022928     0.0227400864499154     0.00451043037023116    0.0394662657395226     0.069911670738583     0.227400864499154    0.0894568690095847    0.0798722044728434     0.0614546137943996       0.111633151663221       0.039278331140763
    F        80       220       212               12.75     0.477987421383648     0.0392156862745098    0.0784313725490196     0.117647058823529     0.0321864594894562     0.0177580466148724     0.00665926748057714     0.049574546799852     0.113207547169811     0.421383647798742     0.174620791712912    0.0895301516833148     0.0725120236773955       0.148723640399556      0.0562338142804292
    F        80       240       627    40.1499202551834     0.689679828394375     0.0301104313974736     0.146698975133074     0.176809406530547      0.173353459918964     0.0428616826884881       0.021132914912211     0.082863271629459    0.0489791054262334     0.511956780805593     0.245213315325336     0.221657265432589      0.164971796297768       0.104194804163025      0.0342814014459363
    G        76       195       138    18.3333333333333     0.368774703557312     0.0134387351778656    0.0743083003952569    0.0877470355731225      0.157707509881423     0.0260869565217391     0.00197628458498024    0.0814229249011858    0.0723320158102767     0.296837944664032     0.117786561264822    0.0901185770750988     0.0818181818181818       0.144664031620553      0.0513833992094862
    F        82       256       489    29.8220858895706     0.531920729616677     0.0924363985462525     0.204278954947542     0.296715353493794     0.0427895494754166     0.0220805046972502      0.0452581773297675    0.0523897689090036    0.0959336213399163     0.445038743742714     0.223342247822807     0.121031337859151     0.0852362339710622     0.00144003291503806                       0
    F        83       238       200               23.84     0.345847315436242     0.0664848993288591     0.152055369127517     0.218540268456376     0.0297818791946309     0.0228607382550336      0.0318791946308725     0.049496644295302     0.100041946308725     0.323406040268456     0.131291946308725    0.0979446308724832     0.0767617449664429      0.0224412751677852     0.00650167785234899
    F        81       210       289    17.8131487889273     0.331002331002331      0.106643356643357     0.157731157731158     0.264374514374514     0.0361305361305361     0.0283605283605284      0.0602175602175602    0.0417637917637918     0.165695415695416     0.233100233100233     0.136557886557887     0.081002331002331     0.0574980574980575     0.00213675213675214    0.000388500388500389
    G        70       175       958    26.8778705636743      0.33434308128471     0.0134762515049128    0.0519243465765661    0.0654005980814789      0.217911375199037     0.0372830012816032     0.00582546895025049    0.0653229251621422    0.0609732416792885     0.285020777505923     0.137403394306575    0.0828770049322304     0.0585653811798516     0.00671870752262224    0.000970911491708416
    G-F      81       201       344    17.2354651162791     0.357733175914994       0.03238320121437     0.097318266149435     0.129701467363805     0.0512734019227526     0.0333951762523191      0.0251307134424018    0.0588632147073705     0.100860178782257     0.315736211840108      0.12987012987013    0.0656097149603643     0.0517793894417271       0.137459942654748      0.0462135267330072
    C        83       245       845    20.1041420118343     0.204438427125029     0.0987167412291029     0.204320696962562     0.303037438191665     0.0227807864374853     0.0277254532611255      0.0639863433011538      0.04261831881328     0.143042147398163     0.162232163880386    0.0819990581587003    0.0666941370379091     0.0403225806451613    0.000588650812338121    0.000117730162467624
    G        73       185       147    13.5850340136054     0.328492739108663     0.0350525788683025    0.0625938908362544    0.0976464697045568      0.167250876314472     0.0505758637956935     0.00450676014021032    0.0726089133700551     0.115673510265398     0.305958938407611     0.135202804206309    0.0726089133700551      0.056584877315974      0.0120180270405608     0.00150225338007011
    F        81       245       103    15.3300970873786     0.333755541481951     0.0449651678277391     0.126029132362255     0.170994300189994     0.0867637745408486     0.0341988600379987      0.0506649778340722    0.0797973400886637     0.139962001266624     0.283090563647878     0.128562381253958    0.0892970234325522     0.0620645978467384      0.0506649778340722      0.0145661811272958
    F        80       205       151    13.9801324503311     0.275698720985315     0.0753197536712459     0.158218853623875     0.233538607295121     0.0307910942681194      0.039791567977262      0.0298436759829465    0.0473709142586452     0.128375177640928     0.271909047844623     0.113216485078162    0.0487920416864045     0.0341070582662245      0.0497394599715775      0.0151586925627665
    G-F      80       215       111    35.0540540540541     0.513749678745824     0.0372654844512979     0.151374967874582      0.18864045232588      0.310717039321511     0.0328964276535595     0.00771010023130301     0.107170393215112    0.0508866615265998     0.326394243125161      0.15497301464919     0.198920585967618      0.177589308661013      0.0791570290413775      0.0262143407864302
    F-C      81       215       331    16.6163141993958    0.0847272727272727     0.0812727272727273     0.156181818181818     0.237454545454545     0.0365454545454545                  0.028      0.0674545454545455    0.0258181818181818     0.140909090909091    0.0712727272727273    0.0336363636363636    0.0325454545454545     0.0174545454545455    0.000363636363636364                       0
    G        75       185       656    20.4542682926829     0.320390520196751    0.00879415710239976    0.0716947384110896    0.0804888955134893      0.133850052168729     0.0191533760620063     0.00163958861231182    0.0411387688180057    0.0514234610225071     0.276345207929647     0.112535400208675    0.0356983156953346     0.0258607840214637       0.178566105231778      0.0694589357579371
    F-G      78       190       907    35.1212789415656     0.438832208444514     0.0233244388636007    0.0936116779155549     0.116936116779156     0.0861089310940198      0.050039240307644      0.0179563647778999    0.0463977397582797    0.0756867053837702     0.348642285355517      0.15275466959661     0.106105791869408     0.0858577931250981        0.12654214409041      0.0474650761261968
    G        74       210       430    23.9697674418605     0.311050742214029      0.015232366352964     0.077714174832638     0.092946541185602      0.096051227321238     0.0325992044241777      0.0111574657999418     0.049577956728437    0.0806248180847967     0.257203842049093       0.1057533714951     0.081595032502183     0.0659745803822645      0.0949839914621131       0.033569418841564
    F-C      80       218       471    20.7643312101911      0.33997955010225      0.056441717791411     0.146728016359918     0.203169734151329     0.0417177914110429     0.0313905930470348      0.0147239263803681    0.0396728016359918    0.0889570552147239     0.312065439672802     0.132310838445808    0.0452965235173824     0.0319018404907975       0.124539877300613      0.0434560327198364
    G        76       190       186    8.93548387096774     0.300842358604091      0.108303249097473    0.0980746089049338     0.206377858002407      0.114320096269555     0.0553549939831528      0.0186522262334537     0.062575210589651     0.120938628158845     0.252707581227437     0.109506618531889     0.137785800240674     0.0806257521058965      0.0036101083032491     0.00120336943441637
    C        84       255       493    29.7281947261663     0.396629366812227     0.0744405021834061     0.205786026200873     0.280226528384279     0.0433269650655022     0.0162390829694323      0.0482396288209607    0.0765556768558952     0.100504912663755     0.332355349344978     0.161981441048035    0.0984579694323144     0.0726664847161572     0.00109170305676856                       0
    F        80       213       482    18.2717842323651     0.379697967525832     0.0183944589531055    0.0757352106279096    0.0941296695810151     0.0460996934256841     0.0200976495969115     0.00283865107301011    0.0364482797774498     0.085954354490746     0.337231747473601     0.149313046440332    0.0361076416486885     0.0300897013739071       0.116611786079255      0.0509821732712615
    F-C      82       230       970    29.0463917525773     0.526069210292813      0.102218278615794     0.199041703637977     0.301259982253771     0.0595563442768412     0.0403904170363798      0.0429103815439219    0.0943744454303461     0.128553682342502     0.385235137533274     0.188181011535049      0.20039041703638      0.148606921029281     0.00379769299023957      0.0011002661934339
    F        79       215       678    22.7212389380531      0.35800064913989     0.0771827328789354     0.141447581953911     0.218630314832846     0.0727036676403765     0.0518013631937683      0.0291463810451152    0.0508276533592989     0.122622525154171     0.333917559234015     0.146121389159364    0.0929568321973385      0.062836741317754      0.0129827977929244     0.00292112950340798
    G-F      76       190       105    12.7238095238095     0.429640718562874     0.0434131736526946    0.0778443113772455      0.12125748502994     0.0733532934131736      0.030688622754491      0.0104790419161677    0.0733532934131736     0.153443113772455     0.420658682634731     0.162425149700599     0.118263473053892     0.0860778443113772      0.0643712574850299      0.0187125748502994
    F-G      78       190         6    9.83333333333333     0.525423728813559     0.0169491525423729     0.169491525423729     0.186440677966102     0.0847457627118644     0.0508474576271186                       0    0.0338983050847458      0.11864406779661     0.508474576271186     0.186440677966102     0.135593220338983       0.11864406779661        0.11864406779661      0.0338983050847458
    G        78       189       109    12.2660550458716     0.382198952879581      0.031413612565445    0.0785340314136126     0.109947643979058     0.0396409872849663     0.0508601346297681     0.00074794315632012    0.0531039640987285    0.0762902019446522     0.307404637247569     0.139117427075542     0.106207928197457     0.0867614061331339      0.0531039640987285      0.0172026925953628
    G        77       179       507    33.3905325443787     0.423238230255774     0.0303030303030303    0.0868332447279816     0.117136275031012     0.0764959536889361     0.0479059601866619      0.0130545218264517    0.0366826156299841    0.0527497194163861     0.374328076082462     0.164156181700041    0.0691712446098411     0.0539311241065627       0.108571091027231      0.0409947427491287
    C-F      84       250       443    21.3295711060948     0.164356016509684     0.0457191237167954     0.153667054714785      0.19938617843158     0.0636046142448936     0.0343951740924966      0.0484707376441952    0.0276219705788972     0.141284792041486     0.169647581754683    0.0735527569054926    0.0264578262249974     0.0152397079055985     0.00804317917239919      0.0020107947930998
    C        84       265       134    8.75373134328358     0.372549019607843      0.104859335038363     0.161977834612106     0.266837169650469     0.0281329923273657      0.020460358056266       0.051150895140665     0.061381074168798     0.132139812446718     0.325660699062234     0.156862745098039     0.092924126172208     0.0588235294117647     0.00170502983802217                       0
    F-C      83       235       868    29.6820276497696     0.431648812296227     0.0629172488743984     0.162435957149511     0.225353206023909     0.0863219996894892     0.0355922993324018      0.0261993479273405    0.0749883558453656     0.107436733426487     0.326230399006365     0.156652693681105     0.139885111007608      0.114772550846142      0.0137012886197795     0.00357087408787455
    F-G      80       205       143    9.75524475524475      0.23584229390681     0.0573476702508961    0.0931899641577061     0.150537634408602       0.03584229390681      0.039426523297491      0.0329749103942652    0.0630824372759857     0.148387096774194     0.190681003584229    0.0867383512544803    0.0867383512544803     0.0623655913978495     0.00573476702508961                       0
    F        83       220       133    9.41353383458647     0.313897763578275     0.0431309904153355     0.115814696485623     0.158945686900958     0.0311501597444089      0.023961661341853     0.00958466453674121    0.0279552715654952    0.0846645367412141     0.351437699680511     0.137380191693291    0.0495207667731629     0.0303514376996805      0.0303514376996805     0.00878594249201278
    G        75       195       188     12.686170212766      0.30398322851153     0.0138364779874214    0.0679245283018868    0.0817610062893082      0.129559748427673     0.0348008385744235     0.00167714884696017    0.0607966457023061    0.0809224318658281     0.267085953878407     0.110272536687631    0.0926624737945493     0.0721174004192872      0.0482180293501048      0.0113207547169811
    G        71       195       145    23.5793103448276     0.431412693770108     0.0318806668616555     0.065516232816613    0.0973968996782685      0.169640245685873     0.0374378473237789     0.00175489909330214    0.0640538169055279     0.064931266452179      0.31529687042995     0.159988300672711     0.106756361509213     0.0813103246563323      0.0742907282831237      0.0301257677683533
    C-F      83       265       297    13.1481481481481     0.303457106274008     0.0681177976952625     0.194878361075544     0.262996158770807     0.0450704225352113     0.0156209987195903      0.0243277848911652     0.065044814340589     0.174903969270166     0.246094750320102     0.119846350832266    0.0996158770806658      0.063764404609475     0.00128040973111396                       0
    G        76       205       565    27.1681415929204     0.439413680781759     0.0226058631921824     0.082214983713355     0.104820846905537     0.0768729641693811     0.0276221498371336     0.00853420195439739    0.0487296416938111     0.078957654723127     0.383843648208469     0.159218241042345    0.0762866449511401                   0.06       0.158762214983713      0.0609771986970684
    G-F      79       195       241    37.7261410788382     0.533106027276727     0.0356357237131544    0.0909590849098108     0.126594808622965      0.075230972283326     0.0375054993400792      0.0293664760228773    0.0457545094588649    0.0813902331720194     0.442806863176419     0.216014078310603     0.116476022877255     0.0988781346238451      0.0103387593488781      0.0021997360316762
    G-F      76       205       158    18.4430379746835     0.425531914893617     0.0439258750857927    0.0775566231983528     0.121482498284146     0.0717227179135209     0.0425531914893617      0.0109814687714482    0.0545641729581332    0.0929993136582018     0.370967741935484     0.165751544269046     0.107755662319835     0.0875085792724777      0.0219629375428964     0.00652024708304736
    G        76       209       203    13.2216748768473     0.288002980625931     0.0275707898658718    0.0774962742175857     0.105067064083458      0.154619970193741     0.0450819672131148      0.0115499254843517    0.0830849478390462     0.110655737704918     0.279061102831595     0.113263785394933    0.0633383010432191     0.0488077496274218      0.0361400894187779      0.0126676602086438
    C-F      83       230       429    15.1585081585082       0.3572197447332     0.0392126710748885     0.126403198523758     0.165615869598647     0.0662771028755959     0.0306012609564816      0.0489005074580963    0.0476703060126096     0.123789020452099     0.324773181608488     0.139166538520683    0.0381362448100876      0.026449331077964         0.1422420421344      0.0524373366138705
    G-F      77       195        57    10.9824561403509     0.359424920127796      0.023961661341853    0.0910543130990415     0.115015974440895     0.0623003194888179     0.0287539936102236     0.00638977635782748     0.060702875399361    0.0718849840255591     0.322683706070288     0.129392971246006    0.0846645367412141     0.0782747603833866      0.0638977635782748      0.0223642172523962
    G        72       180       113    18.8938053097345     0.343325526932084      0.014519906323185    0.0763466042154567    0.0908665105386417      0.200468384074941      0.039344262295082     0.00234192037470726     0.103512880562061     0.130210772833724     0.305386416861827     0.131147540983607    0.0702576112412178     0.0599531615925059      0.0608899297423888      0.0210772833723653
    F        82       260       214     29.785046728972     0.504706620646376      0.130373391904613     0.262472544712896     0.392845936617509     0.0633824913711955     0.0192971446501412      0.0158456228427989    0.0611860684028867    0.0767179165359272     0.370254157514904     0.170850329463445     0.174301851270788      0.143395042359586      0.0527141512394101      0.0196109193598996
    G        72       175       554    22.6913357400722     0.374671863813539     0.0105003579667489    0.0645135629623737    0.0750139209291226      0.137379683398298     0.0227507755946225    0.000795481664147641    0.0524222416673296    0.0840824119004057     0.321295044149232     0.140402513722059    0.0690478084480153     0.0572746798186302      0.0934690955373479      0.0365921565507915
    C        84       255       223    15.4215246636771     0.398080837452748     0.0988659494038965     0.159348647862751     0.258214597266647      0.035184646699622     0.0177377144518755       0.051468450130852    0.0447804594358825     0.138993893573713     0.305030532131434     0.165164291945333     0.105553940098866      0.067752253562082                       0                       0
    G        76       185       251      19.99203187251     0.335791151853328      0.034475886807493    0.0585890793144679    0.0930649661219609     0.0852929453965723     0.0695496213630929     0.00398565165404544    0.0643682742128338     0.116978876046234     0.359904344360303     0.138302112395377    0.0713431646074133     0.0524113192506975      0.0251096054204863     0.00677560781187724
    F-G      78       218       777    28.5907335907336     0.568219671393203     0.0400180058519019     0.134278640558181     0.174296646410083     0.0737339635381499     0.0252982219221247     0.00612198964663516    0.0809363042988971    0.0996173756470853     0.383524645509791     0.175512041413459     0.240513166779203      0.197659239252757      0.0604996623902768      0.0195363493135269
    G-F      78       215       828    32.1352657004831     0.362635297654841     0.0345384846662658     0.101736319903788     0.136274804570054     0.0915889957907396      0.038747745039086      0.0118009621166566    0.0370565243535779    0.0605457005411906     0.302202345159351     0.130524654239327    0.0698662056524354     0.0522023451593506       0.136650631389056       0.049383644016837
    G        75       192       295    25.3220338983051     0.291432396251673    0.00829986613119143    0.0586345381526104    0.0669344042838019      0.114056224899598     0.0321285140562249     0.00187416331994645     0.051004016064257     0.050334672021419     0.257028112449799     0.104819277108434    0.0356091030789826      0.028380187416332       0.143641231593039      0.0534136546184739
    C-F      82       215       247    21.4331983805668     0.479977332829618      0.139591990933132     0.187004155647903     0.326596146581035      0.039289761994711      0.022289384208538      0.0313562523611636    0.0693237627502833    0.0647903286739705      0.34680770683793     0.160181337363053     0.199471099357763      0.158859085757461     0.00340007555723461    0.000755572346052134
    F        79       215       899    36.3270300333704     0.463929205707637      0.068742727662441     0.188805193214526     0.257547920876967     0.0529119970604446     0.0459305530038582      0.0332537203747933    0.0435115438789883    0.0659562741135403     0.390256598689448     0.189417600587911     0.079123032641313     0.0643333945740707      0.0624961724539163      0.0207606099577439
    F        79       220       103     11.631067961165     0.363939899833055     0.0434056761268781     0.102671118530885     0.146076794657763     0.0392320534223706     0.0308848080133556     0.00918196994991653    0.0367278797996661       0.1110183639399     0.329716193656094     0.124373956594324    0.0792988313856427     0.0601001669449082       0.151085141903172      0.0550918196994992
    G        71       170       514    17.8307392996109     0.384615384615385     0.0110201854882706    0.0531369339879978    0.0641571194762684      0.160938352427714     0.0370976541189307     0.00240043644298963    0.0688488816148391    0.0975450081833061      0.33911620294599     0.129405346426623     0.103873431533006     0.0876159301691217       0.112384069830878      0.0381887615930169
    G        77       195        74     18.027027027027     0.392053973013493     0.0397301349325337    0.0584707646176912    0.0982008995502249     0.0487256371814093      0.027736131934033      0.0232383808095952    0.0367316341829085    0.0779610194902549     0.380059970014992     0.160419790104948    0.0749625187406297     0.0509745127436282      0.0659670164917541        0.02023988005997
    G        79       185       435    31.2367816091954     0.592140123638505     0.0213423609066824    0.0918457462466883     0.113188107153371     0.0638798940241389     0.0307624374448042      0.0041948778333824    0.0583603179275832    0.0641006770680012     0.398513394171328     0.177509567265234     0.217912864292022      0.188107153370621       0.128716514571681      0.0490138357374154
    F        79       250       861    35.4216027874564     0.315397730998754     0.0623319561938488     0.175224604892124     0.237556561085973     0.0969243884844908     0.0211817168338907     0.00793494655387239    0.0504295363630402    0.0764968194635714     0.229293724178635     0.117024067151944     0.114630467571644     0.0812840186241721    0.000393468424158961    6.55780706931602e-05
    F        81       266       119    15.6974789915966     0.439507494646681     0.0829764453961456     0.174518201284797     0.257494646680942     0.0615631691648822      0.028372591006424      0.0251605995717345    0.0717344753747323     0.126338329764454     0.379014989293362     0.173447537473233     0.122055674518201     0.0910064239828694      0.0069593147751606     0.00160599571734475
    G-F      78       205       722    23.5678670360111     0.400035260930889     0.0380230371415139    0.0971438645980254     0.135166901739539      0.101316408086507     0.0337329572167372       0.010989656793606     0.060766337564645    0.0933826986365773     0.352374236013164     0.142454160789845    0.0763399153737659     0.0618241654913023       0.148859896567936      0.0533027738598966
    C        83       240        78    10.2179487179487     0.368883312421581     0.0878293601003764     0.161856963613551     0.249686323713927     0.0514429109159348     0.0163111668757842      0.0175658720200753    0.0664993726474278     0.136762860727729      0.27603513174404     0.134253450439147     0.139272271016311      0.100376411543287     0.00376411543287327                       0
    F-G      79       220       213    26.6948356807512     0.306542384804784     0.0624340485402744     0.146148434752023     0.208582483292297     0.0983116426310236     0.0228631727048892      0.0168835736897643    0.0522335561027084    0.0847696095673584      0.26468519169891     0.122933520928597    0.0708758353851565     0.0536405205768554      0.0226873021456208     0.00703482237073514
    C-F      84       237       214    20.1121495327103     0.388708178438662      0.100139405204461     0.171933085501859      0.27207249070632     0.0174256505576208      0.020910780669145      0.0857342007434944    0.0497211895910781     0.118262081784387     0.301579925650558     0.157760223048327     0.118029739776952     0.0731877323420074    0.000929368029739777                       0
    G-F      80       210       886    33.6591422121896     0.607202736234994     0.0428207363691235     0.128931661189726     0.171752397558849      0.135839313258668     0.0375561665884247      0.0265575749446717    0.0662598081952921    0.0545570384280062     0.509087251022735     0.221581382871705     0.171651800684059      0.128294547649386         0.1060961706123       0.035745422842197
    C        85       240       401    14.7805486284289     0.180867217816771     0.0808166019908892      0.12890163657837     0.209718238569259     0.0177155390585456     0.0229458410663067       0.116585118947191    0.0389741859288004     0.177492829424667     0.159946009785726    0.0713683144929981    0.0688375231989202     0.0379618694111692     0.00168719419605197    0.000168719419605197
    F-C      81       205       693    28.8181818181818     0.351159180812178     0.0532271794101447     0.102298332582244     0.155525511992389     0.0871764057883932     0.0405588102748986      0.0198788242952281    0.0613389414651244    0.0977417255019779     0.280907315607631     0.135095889039107    0.0942867157378198     0.0730058584948175      0.0250363026388263     0.00796154423914676
    G        74       190       200              18.615     0.296803652968037      0.010744023636852    0.0612409347300564    0.0719849583669084      0.143969916733817     0.0389470856835885      0.0072522159548751     0.067150147730325    0.0964276121407467     0.273435401557883    0.0975020145044319      0.10744023636852      0.085952189094816      0.0561375235025517      0.0158474348643567
    F        82       240       155     15.658064516129     0.331273176761434      0.072929542645241     0.171405026782035     0.244334569427276     0.0873506386485373     0.0317264112072518      0.0366707869798105    0.0519159456118665      0.11578079934075     0.257519571487433     0.135146271116605    0.0700453234445818     0.0482076637824475      0.0387309435517099      0.0127729707457767
    F-C      84       245       438    18.6438356164384     0.328312515307372     0.0724957139358315     0.156747489590987     0.229243203526819     0.0475140827822679     0.0241244183198628      0.0720058780308597    0.0660053881949547     0.123071271124173     0.302718589272594     0.139358314964487    0.0853539064413422     0.0495958853783982    0.000734753857457752                       0
    F        80       211       733    31.6930422919509     0.416512418750807     0.0236752615040248     0.135680771383066     0.159356032887091     0.0984890878567432     0.0207911841935345     0.00886746158150747    0.0588007403899961    0.0727906676423744     0.329904007576084     0.152554775945934    0.0722741164822866       0.05552924970944       0.138392664973527      0.0558736171494985
    C-F      81       280       493    22.9979716024341     0.319721291233022      0.082907038278356     0.172252601869818     0.255159640148174      0.093579114482272     0.0400423355089081       0.066854824484036    0.0805256659022755     0.128770506262127     0.253483859587229     0.135473628505909    0.0756747221732228     0.0483330393367437     0.00379255600635033     0.00044099488445934
    F        78       215       568    30.4260563380282     0.367839370443236     0.0446707556995718     0.117810438606643     0.162481194306215     0.0615090845966902      0.024360606411295      0.0142923272769355     0.042009026733017    0.0886471473209119     0.320622613123481     0.138352042587663    0.0804883694016896     0.0657331327392663      0.0723874551556533      0.0254021525286425
    F        82       230       678    24.2212389380531      0.43691389599318     0.0626598465473146     0.161429789307027     0.224089635854342     0.0542564852027768     0.0241748873462428      0.0180246011448057    0.0518207282913165     0.115454877603215     0.379186457191572     0.173364998173182    0.0739252222628182     0.0577274388016076      0.0844598709048837      0.0324564608452076
    G        76       190       747    36.9638554216867      0.43328987396784     0.0196653628857019    0.0854338693321744     0.105099232217876     0.0729755178907721     0.0317977690859047      0.0113356511661596    0.0550485296248008    0.0618933796899899       0.3614008402144     0.156417499637839    0.0972041141532667     0.0811603650586702       0.103831667390989      0.0392945096334927
    F        82       232       145                 9.6     0.277298850574713     0.0905172413793103     0.193247126436782     0.283764367816092     0.0272988505747126     0.0323275862068966      0.0488505747126437    0.0747126436781609     0.131465517241379     0.232040229885057     0.113505747126437    0.0847701149425287     0.0502873563218391      0.0021551724137931                       0
    G        75       180        72    15.2222222222222     0.307481751824818     0.0282846715328467    0.0885036496350365     0.116788321167883     0.0948905109489051     0.0456204379562044     0.00821167883211679    0.0602189781021898     0.102189781021898     0.218978102189781     0.106751824817518    0.0958029197080292     0.0748175182481752      0.0583941605839416      0.0191605839416058
    C        84       270       465    18.2365591397849     0.244221698113208     0.0844339622641509     0.170165094339623     0.254599056603774     0.0244103773584906     0.0143867924528302      0.0324292452830189    0.0477594339622642     0.149764150943396     0.214504716981132     0.105070754716981    0.0712264150943396     0.0340801886792453     0.00035377358490566                       0
    F        80       205       278    22.7697841726619       0.2826224328594     0.0314375987361769     0.158925750394945     0.190363349131122     0.0451816745655608     0.0360189573459716      0.0364928909952607    0.0219589257503949    0.0661927330173776      0.24391785150079     0.113112164296998    0.0358609794628752     0.0287519747235387      0.0835703001579779      0.0276461295418641
    F        80       205       161    20.3664596273292     0.365965233302836     0.0250076242756938    0.0792924672156145     0.104300091491308     0.0677035681610247     0.0121988411100945     0.00365965233302836    0.0524550167734065    0.0832570905763952     0.381823726745959     0.142421469960354    0.0609942055504727     0.0433058859408356       0.114364135407136      0.0378164074412931
    G        75       180        91    16.2307692307692     0.313473256601219      0.031821259309411    0.0555179417738659    0.0873392010832769      0.186188219363575     0.0501015572105619       0.012863913337847    0.0914014895057549    0.0914014895057549     0.248476641841571     0.105619498984428     0.119837508463101     0.0981719702098849       0.018957345971564       0.004062288422478
    G        76       185       119    15.2436974789916     0.411797133406836     0.0441014332965821    0.0556780595369349    0.0997794928335171      0.100330760749724     0.0424476295479603      0.0176405733186329    0.0694597574421169    0.0788313120176406     0.386438809261301     0.157662624035281    0.0981256890848953     0.0639470782800441       0.108599779492834      0.0325248070562293
    G        73       190       508    23.3897637795276     0.430735566402962     0.0285305504123885     0.077596364248443     0.106126914660832      0.207624978959771     0.0698535600067329     0.00580710318128261    0.0834034674297256     0.082561858273018     0.362733546540986      0.15897996970207     0.111849856926443     0.0878639959602761       0.072630870223868      0.0249116310385457
    F        83       245       656    28.5289634146341     0.406305102858669     0.0708522575474219     0.221640395404756     0.292492652952177     0.0550360673256746     0.0242051830082821       0.014533796419984    0.0455784130376703    0.0942025113545285     0.329521773978092     0.146834090301897     0.104568527918782     0.0820197702377772       0.078813785733369      0.0306171520170986
    G        76       190       487    22.7515400410678     0.434747292418773     0.0173285198555957    0.0735559566787004     0.090884476534296     0.0989169675090253     0.0364620938628159     0.00902527075812274    0.0669675090252708    0.0717509025270758     0.393501805054152     0.162996389891697     0.109205776173285     0.0791516245487365      0.0973826714801444      0.0296028880866426
    F        81       221       318    17.7138364779874     0.400142020237884     0.0225457127640689      0.12604296112196     0.148588673886029     0.0502396591514291     0.0239659151429079      0.0147345996804545    0.0497070832593645     0.123735132256347     0.325758920646192      0.13225634652938     0.099236641221374     0.0779336055387893       0.153914432806675      0.0576957216403337
    F-C      82       205       271    34.9409594095941     0.480515365930933     0.0712852465941493     0.166437849825747     0.237723096419897     0.0782553595944662     0.0239729644101806      0.0735030098215229    0.0383356215017425    0.0779385362762699     0.372584222198754     0.198225789418101     0.103706832822896      0.083852571549266     0.00190093990917732    0.000211215545464146
    F        79       220       380    20.1315789473684     0.252287581699346     0.0526797385620915    0.0929411764705882      0.14562091503268     0.0447058823529412     0.0266666666666667      0.0137254901960784    0.0377777777777778    0.0908496732026144     0.229019607843137     0.102222222222222    0.0471895424836601     0.0367320261437908      0.0325490196078431      0.0111111111111111
    F        80       215       430    28.3790697674419     0.456445136441859     0.0708022617389167     0.138080799803327     0.208883061542244      0.068835532246169       0.02368270097517      0.0222896009178071    0.0552323199213308    0.0771121855281488     0.407686634434156     0.194542325657625    0.0904695566663935     0.0493321314430878      0.0568712611652872      0.0180283536835204
    F-C      80       225       898    31.0824053452116      0.26945399828031     0.0875250788191459     0.192390369733448     0.279915448552594     0.0790699340785325     0.0344654628833477     0.00931498996847234    0.0593651476067641     0.110848380624821      0.22993694468329     0.105653482373173    0.0715462883347664     0.0566423043852107     0.00619805101748352     0.00150472914875322
    G        76       210       118    10.0169491525424     0.329103214890017     0.0262267343485618     0.077834179357022     0.104060913705584     0.0964467005076142     0.0380710659898477      0.0050761421319797     0.065989847715736     0.102368866328257     0.338409475465313     0.131133671742809    0.0888324873096447     0.0626057529610829      0.0186125211505922     0.00423011844331641
    C        84       269       500               26.26     0.314927646610815     0.0724295506473724     0.187585681645088      0.26001523229246     0.0249047981721249     0.0172124904798172      0.0530845392231531    0.0683929931454684     0.115613099771516     0.312947448591013     0.136176694592536    0.0712871287128713     0.0425742574257426                       0                       0
    C        85       300      1207    34.7323943661972     0.682123944468298      0.100400744239302     0.212060493297076     0.312461237536377     0.0721816707218167     0.0176279757645151      0.0651686465340394    0.0789561566719145    0.0988979533419207     0.464123849053003     0.270263823290874     0.268403225036973      0.141572444062783      0.0005247841228949      2.385382376795e-05
    F-C      80       210       914    22.6903719912473      0.23964511307199     0.0812478904479483     0.132696851342881     0.213944741790829     0.0694826172910941     0.0412266743815999      0.0575244708037996    0.0509185592362216     0.104344471768166     0.170403587443946     0.096677756883167    0.0885770770046772     0.0461449443078258     0.00183229663918222    0.000144654997830175
